buy,sell,total_ret,cagr,max_dd,sharpe
1.13,0.94,966.38,9.53,-52.0,0.32
1.09,0.97,864.43,9.11,-66.4,0.31
1.13,0.93,831.29,8.96,-54.6,0.31
1.1,0.94,821.4,8.92,-67.44,0.31
1.08,0.91,784.04,8.75,-72.37,0.32
1.08,0.96,775.1,8.7,-65.63,0.31
1.1,0.99,766.45,8.66,-54.29,0.3
1.09,0.95,751.12,8.59,-69.17,0.3
1.09,0.92,716.04,8.41,-72.44,0.31
1.1,0.93,704.67,8.35,-69.11,0.3
1.13,0.92,670.66,8.17,-56.71,0.29
1.11,1.0,621.87,7.9,-54.27,0.27
1.1,0.98,616.02,7.87,-58.68,0.28
1.09,0.9,603.28,7.79,-74.01,0.3
1.11,0.94,557.79,7.52,-68.94,0.27
1.13,0.9,526.04,7.31,-60.02,0.27
1.12,0.94,521.68,7.28,-68.24,0.26
1.13,0.91,508.87,7.2,-60.02,0.26
1.1,0.92,496.07,7.11,-71.68,0.27
1.09,0.91,495.58,7.11,-74.01,0.28
1.17,1.0,480.04,7.0,-44.65,0.24
1.11,0.93,474.46,6.96,-68.94,0.26
1.16,0.94,471.35,6.94,-53.88,0.24
1.15,0.94,468.43,6.91,-53.88,0.24
1.16,1.0,460.67,6.86,-44.65,0.23
1.14,0.94,455.6,6.82,-53.88,0.24
1.1,0.95,454.76,6.81,-71.75,0.26
1.1,0.97,446.21,6.75,-62.44,0.25
1.12,0.93,442.92,6.73,-68.24,0.25
1.15,1.0,442.12,6.72,-44.65,0.23
1.13,1.0,437.25,6.68,-54.1,0.23
1.11,0.99,432.6,6.65,-56.65,0.24
1.09,0.96,429.21,6.62,-67.66,0.25
1.14,1.0,426.95,6.6,-45.29,0.22
1.13,0.95,426.76,6.6,-68.64,0.24
1.16,0.93,398.96,6.38,-56.28,0.22
1.15,0.93,396.42,6.36,-56.28,0.22
1.14,0.93,385.21,6.27,-56.28,0.22
1.1,0.9,382.75,6.24,-73.0,0.26
1.17,0.99,380.58,6.23,-49.31,0.21
1.18,1.0,368.23,6.12,-43.39,0.2
1.16,0.99,364.53,6.09,-49.31,0.2
1.17,0.98,356.21,6.01,-49.31,0.2
1.15,0.99,347.47,5.93,-49.31,0.2
1.16,0.92,346.65,5.93,-59.62,0.21
1.15,0.92,344.37,5.91,-59.62,0.21
1.11,0.98,344.0,5.9,-61.16,0.22
1.1,0.91,341.78,5.88,-72.76,0.24
1.17,0.97,341.59,5.88,-49.31,0.2
1.17,0.94,338.39,5.85,-53.88,0.2
1.16,0.98,337.43,5.84,-49.31,0.19
1.14,0.99,332.3,5.79,-49.31,0.19
1.14,0.92,329.99,5.77,-59.62,0.21
